BSU number Source,Source,BSU number target,Target,beta.mean,var.exp.rank.mean,"prior (Interaction (0=novel, -1=recovered prior repression, 1=recovered prior activation)"
BSU25760,sigK,BSU17820,yndL,0.834,762.28,1
BSU25760,sigK,BSU17970,cotM,0.925,400.76,1
BSU25760,sigK,BSU18270,ynzE,0.189,40289.775,0
BSU25760,sigK,BSU18280,yngK,0.867,625.755,1
BSU25760,sigK,BSU18620,yoaI,0.67,3548.815,0
BSU25760,sigK,BSU18670,oxdD,0.923,322.29,1
BSU25760,sigK,BSU19490,gerT,0.913,279.49,1
BSU25760,sigK,BSU19510,yojB,0.738,978.765,0
BSU25760,sigK,BSU19600,yodH,0.962,168.715,1
BSU25760,sigK,BSU19610,yodI,0.984,475.775,1
BSU25760,sigK,BSU19670,yodN,0.687,11567.41,0
BSU25760,sigK,BSU19749,yoyG,0.798,1000.14,0
BSU25760,sigK,BSU19750,cgeE,0.389,9716.8,1
BSU25760,sigK,BSU19760,cgeD,0.579,2532.315,1
BSU25760,sigK,BSU19770,cgeC,0.782,618.62,1
BSU25760,sigK,BSU19780,cgeA,0.686,596.69,1
BSU25760,sigK,BSU19790,cgeB,0.721,352.12,1
BSU25760,sigK,BSU19810,yodU,0.633,1795.425,0
BSU25760,sigK,BSU21670,ypqP,0.454,21654.588,0
BSU25760,sigK,BSU22200,cotD,0.81,1387.55,1
BSU25760,sigK,BSU22240,ypqA,0.866,527.775,1
BSU25760,sigK,BSU22250,yppG,0.592,1228.23,0
BSU25760,sigK,BSU23350,ypzD,0.485,14340.43,0
BSU25760,sigK,BSU25150,yqfQ,0.874,228.995,1
BSU25760,sigK,BSU25160,ispH,0.344,40556.965,0
BSU25760,sigK,BSU25710,cwlH,0.543,8552.048,1
BSU25760,sigK,BSU25820,yqcI,0.831,648.275,0
BSU25760,sigK,BSU26240,yqaO,0.319,37471.81,0
BSU25760,sigK,BSU26250,yqaN,0.289,42591.88,0
BSU25760,sigK,BSU26259,yqzO,0.583,3935.92,0
BSU25760,sigK,BSU26559,yrzN,0.627,3930.43,0
BSU25760,sigK,BSU26560,yrkC,0.783,1008.46,1
BSU25760,sigK,BSU27290,yrzA,0.31,37567.978,0
BSU25760,sigK,BSU28320,ysnD,0.567,1047.1,1
BSU25760,sigK,BSU28400,ysmB,0.388,40731.868,0
BSU25760,sigK,BSU28410,gerE,0.881,1242.73,1
BSU25760,sigK,BSU29060,ytaG,0.37,40257.09,0
BSU25760,sigK,BSU29070,ytaF,0.339,40571.445,0
BSU25760,sigK,BSU29150,ytwI,0.327,40459.375,0
BSU25760,sigK,BSU29940,ytlR,0.282,41784.32,0
BSU25760,sigK,BSU30330,ytvB,0.272,30666.923,0
BSU25760,sigK,BSU30595,ytlA,0.863,504.685,1
BSU25760,sigK,BSU30610,ytlC,0.865,413.215,1
BSU25760,sigK,BSU30620,ytlD,0.884,411.83,1
BSU25760,sigK,BSU30640,ytkC,0.436,37278.753,0
BSU25760,sigK,BSU30850,ytdA,0.697,934.71,0
BSU25760,sigK,BSU30860,ytcA,0.972,143.325,1
BSU25760,sigK,BSU30870,ytcB,0.962,135.7,1
BSU25760,sigK,BSU30880,ytcC,0.951,197.435,1
BSU25760,sigK,BSU30890,ytxO,0.955,287.285,1
BSU25760,sigK,BSU30900,cotS,1.028,691.92,1
BSU25760,sigK,BSU30910,cotSA,1.1,403.44,1
BSU25760,sigK,BSU30920,cotI,0.908,150.52,1
BSU25760,sigK,BSU31140,yubC,0.858,604.56,0
BSU25760,sigK,BSU31270,tgl,0.962,465.08,1
BSU25760,sigK,BSU31470,kapD,0.245,34776.535,0
BSU25760,sigK,BSU31790,yueG,0.277,39779.51,0
BSU25760,sigK,BSU31820,yuzF,0.243,41320.232,0
BSU25760,sigK,BSU32280,yutG,0.145,41976.963,0
BSU25760,sigK,BSU32360,yunC,0.499,35145.035,0
BSU25760,sigK,BSU32469,yuzJ,0.259,43094.26,0
BSU25760,sigK,BSU32640,sspG,0.665,926.95,1
BSU25760,sigK,BSU32650,yurS,0.669,1038.39,1
BSU25760,sigK,BSU32850,fadM,0.654,1119.145,0
BSU25760,sigK,BSU34520,cotQ,0.881,569.37,1
BSU25760,sigK,BSU34530,cotR,0.842,692.545,1
BSU25760,sigK,BSU36030,ywrK,0.855,1018.7,0
BSU25760,sigK,BSU36040,ywrJ,0.903,382.955,1
BSU25760,sigK,BSU36050,cotB,0.887,364.01,1
BSU25760,sigK,BSU36060,cotH,0.731,764.665,1
BSU25760,sigK,BSU36070,cotG,0.49,2178.54,1
BSU25760,sigK,BSU36760,murAA,0.317,41385.185,0
BSU25760,sigK,BSU37450,ywhK,0.31,44570.745,0
BSU25760,sigK,BSU37810,spsL,0.612,780.1,1
BSU25760,sigK,BSU37820,spsK,0.609,952.365,1
BSU25760,sigK,BSU37830,spsJ,0.65,1006.56,1
BSU25760,sigK,BSU37840,spsI,1.01,266.4,1
BSU25760,sigK,BSU37850,spsG,0.972,102.75,1
BSU25760,sigK,BSU37860,spsF,0.93,148.295,1
BSU25760,sigK,BSU37870,spsE,0.974,79.965,1
BSU25760,sigK,BSU37880,spsD,0.958,127.13,1
BSU25760,sigK,BSU37890,spsC,0.969,90.735,1
BSU25760,sigK,BSU37900,spsB,0.923,178.195,1
BSU25760,sigK,BSU37910,spsA,0.912,215.75,1
BSU25760,sigK,BSU38390,ywbA,0.359,31901.13,0
BSU25760,sigK,BSU39580,yxeE,0.942,271.11,1
BSU25760,sigK,BSU40260,yycQ,0.227,39354.128,0
BSU25760,sigK,BSU40270,yycP,0.18,43116.988,0
BSU25760,sigK,BSU40280,yycO,0.198,36575.82,0
BSU25760,sigK,BSU40530,cotF,0.834,526.14,1
BSU34200,sigL,BSU08060,acoA,0.271,2294.895,1
BSU34200,sigL,BSU08070,acoB,0.262,2141.92,1
BSU34200,sigL,BSU08080,acoC,0.248,2451.775,1
BSU34200,sigL,BSU08090,acoL,0.248,9060.343,1
BSU34200,sigL,BSU24030,bkdB,0.632,575.23,1
BSU34200,sigL,BSU24040,bkdAB,0.621,580.455,1
BSU34200,sigL,BSU24050,bkdAA,0.596,519.495,1
BSU34200,sigL,BSU24060,lpdV,0.582,984.102,1
BSU34200,sigL,BSU24070,buk,0.55,2917.628,1
BSU34200,sigL,BSU24080,bcd,0.615,1386.297,1
BSU34200,sigL,BSU24090,ptb,0.585,815.655,1
BSU34200,sigL,BSU27030,sacC,0.433,2258.5,1
BSU34200,sigL,BSU27040,levG,0.558,770.42,1
BSU34200,sigL,BSU27050,levF,0.516,1656.898,1
BSU34200,sigL,BSU27060,levE,0.48,4442.283,1
BSU34200,sigL,BSU27070,levD,0.502,973.255,1
BSU34200,sigL,BSU37760,rocC,0.458,2233.67,1
BSU34200,sigL,BSU37770,rocB,0.491,2523.332,1
BSU34200,sigL,BSU37780,rocA,0.498,1524.495,1
BSU34200,sigL,BSU37790,rocG,0.289,23517.963,1
BSU34200,sigL,BSU40320,rocF,0.573,1229.805,1
BSU34200,sigL,BSU40330,rocE,0.576,1588.178,1
BSU34200,sigL,BSU40340,rocD,0.519,1504.05,1
BSU09520,sigM,BSU00140,dck,0.279,43454.77,0
BSU09520,sigM,BSU00150,dgk,0.406,16598.31,0
BSU09520,sigM,BSU00500,gcaD,0.322,34665.86,0
BSU09520,sigM,BSU00570,yabM,0.266,24068.127,0
BSU09520,sigM,BSU00580,yabN,0.186,42678.855,0
BSU09520,sigM,BSU00680,hprT,0.158,40450.692,1
BSU09520,sigM,BSU00700,coaX,0.264,15239.745,1
BSU09520,sigM,BSU00710,yacC,0.329,11273.41,1
BSU09520,sigM,BSU00760,pabC,0.325,40226.28,0
BSU09520,sigM,BSU00800,yazB,0.366,36037.743,0
BSU09520,sigM,BSU00880,disA,0.289,16067.837,1
BSU09520,sigM,BSU01750,cdaA,0.279,38261.975,0
BSU09520,sigM,BSU01760,cdaR,0.27,37996.23,0
BSU09520,sigM,BSU02270,pssA,0.359,24680.292,0
BSU09520,sigM,BSU02280,ybfM,0.254,42416.405,0
BSU09520,sigM,BSU02290,psd,0.328,26627.713,0
BSU09520,sigM,BSU02890,yceC,0.204,28221.075,1
BSU09520,sigM,BSU02900,yceD,0.14,35964.452,1
BSU09520,sigM,BSU02910,yceE,0.165,33058.183,1
BSU09520,sigM,BSU02930,yceG,0.171,23781.745,1
BSU09520,sigM,BSU02940,yceH,0.122,42425.363,1
